starttime,stoptime,start station name,end station name,start station latitude,start station longitude,end station latitude,end station longitude,usertype,day of week,start date,stop date,tripduration
2022-01-31 05:36:00,2022-01-31 05:40:00,Fairmount Ave,Sip Ave,40.725726,-74.071959,40.73089709786179,-74.06391263008118,member,Monday,04/26/2021,04/26/2021,0 days 00:04:00
2022-01-31 05:27:00,2022-01-31 05:32:00,Fairmount Ave,Sip Ave,40.725726,-74.071959,40.73089709786179,-74.06391263008118,member,Monday,04/12/2021,04/12/2021,0 days 00:05:00
2022-01-31 10:27:00,2022-01-31 10:34:00,Fairmount Ave,Sip Ave,40.725726,-74.071959,40.73089709786179,-74.06391263008118,member,Friday,04/23/2021,04/23/2021,0 days 00:07:00
2022-01-31 18:30:00,2022-01-31 18:35:00,Van Vorst Park,Paulus Hook,40.718488,-74.047726,40.7141454,-74.0335519,casual,Friday,04/16/2021,04/16/2021,0 days 00:05:00
2022-01-31 17:33:00,2022-01-31 17:48:00,Fairmount Ave,Paulus Hook,40.725726,-74.071959,40.7141454,-74.0335519,member,Wednesday,04/28/2021,04/28/2021,0 days 00:15:00
2022-01-31 00:08:00,2022-01-31 00:24:00,Van Vorst Park,McGinley Square,40.718488,-74.047726,40.7253399253558,-74.06762212514877,casual,Sunday,04/11/2021,04/11/2021,0 days 00:16:00
2022-01-31 19:35:00,2022-01-31 19:41:00,Grand St,Grove St PATH,40.715177,-74.037683,40.71958611647166,-74.04311746358871,member,Thursday,04/08/2021,04/08/2021,0 days 00:06:00
2022-01-31 18:21:00,2022-01-31 18:27:00,Grand St,Grove St PATH,40.715177,-74.037683,40.71958611647166,-74.04311746358871,casual,Sunday,04/11/2021,04/11/2021,0 days 00:06:00
2022-01-31 14:43:00,2022-01-31 15:21:00,Fairmount Ave,Lincoln Park,40.725726,-74.071959,40.7246050998869,-74.07840594649315,member,Wednesday,04/14/2021,04/14/2021,0 days 00:38:00
2022-01-31 13:18:00,2022-01-31 13:46:00,Hoboken Ave at Monmouth St,Hamilton Park,40.735208,-74.046964,40.727596,-74.044247,casual,Wednesday,04/14/2021,04/14/2021,0 days 00:28:00
2022-01-31 17:07:00,2022-01-31 17:13:00,Hoboken Ave at Monmouth St,Hamilton Park,40.735208,-74.046963,40.727595966,-74.044247311,casual,Friday,04/23/2021,04/23/2021,0 days 00:06:00
2022-01-31 22:47:00,2022-01-31 23:27:00,Hoboken Ave at Monmouth St,Grove St PATH,40.735208,-74.046963,40.71958611647166,-74.04311746358871,member,Tuesday,04/13/2021,04/13/2021,0 days 00:40:00
2022-01-31 12:52:00,2022-01-31 12:59:00,Grove St PATH,Hamilton Park,40.719586,-74.043117,40.727595966,-74.044247311,member,Tuesday,04/13/2021,04/13/2021,0 days 00:07:00
2022-01-31 18:46:00,2022-01-31 19:56:00,Hamilton Park,Hamilton Park,40.727595,-74.044247,40.727595966,-74.044247311,casual,Sunday,04/25/2021,04/25/2021,0 days 01:10:00
2022-01-31 11:17:00,2022-01-31 11:39:00,Hamilton Park,Hamilton Park,40.727595,-74.044247,40.727595966,-74.044247311,member,Wednesday,04/21/2021,04/21/2021,0 days 00:22:00
2022-01-31 22:01:00,2022-01-31 23:11:00,Hamilton Park,Hamilton Park,40.727595,-74.044247,40.727595966,-74.044247311,casual,Saturday,04/10/2021,04/10/2021,0 days 01:10:00
2022-01-31 10:41:00,2022-01-31 10:46:00,Hamilton Park,Grove St PATH,40.727595,-74.044247,40.71958611647166,-74.04311746358871,member,Thursday,04/01/2021,04/01/2021,0 days 00:05:00
2022-01-31 17:35:00,2022-01-31 18:56:00,Grove St PATH,Grove St PATH,40.719586,-74.043117,40.71958611647166,-74.04311746358871,member,Friday,04/30/2021,04/30/2021,0 days 01:21:00
2022-01-31 20:58:00,2022-01-31 21:02:00,Grove St PATH,Hamilton Park,40.719586,-74.043117,40.727595966,-74.044247311,member,Wednesday,04/07/2021,04/07/2021,0 days 00:04:00
2022-01-31 10:42:00,2022-01-31 10:45:00,Hamilton Park,Grove St PATH,40.727595,-74.044247,40.71958611647166,-74.04311746358871,member,Thursday,04/08/2021,04/08/2021,0 days 00:03:00
2022-01-31 10:40:00,2022-01-31 10:44:00,Hamilton Park,Grove St PATH,40.727595,-74.044247,40.71958611647166,-74.04311746358871,member,Monday,04/12/2021,04/12/2021,0 days 00:04:00
2022-01-31 08:48:00,2022-01-31 08:53:00,Hamilton Park,Grove St PATH,40.727595,-74.044247,40.71958611647166,-74.04311746358871,member,Thursday,04/22/2021,04/22/2021,0 days 00:05:00
2022-01-31 15:34:00,2022-01-31 16:56:00,Essex Light Rail,Essex Light Rail,40.712774,-74.036485,40.7127742,-74.0364857,casual,Tuesday,04/13/2021,04/13/2021,0 days 01:22:00
2022-01-31 05:20:00,2022-01-31 07:17:00,Hamilton Park,Hamilton Park,40.727595,-74.044247,40.727595966,-74.044247311,member,Wednesday,04/21/2021,04/21/2021,0 days 01:57:00
2022-01-31 11:51:00,2022-01-31 11:54:00,Hamilton Park,Hamilton Park,40.727595,-74.044247,40.727595966,-74.044247311,casual,Tuesday,04/06/2021,04/06/2021,0 days 00:03:00
2022-01-31 10:35:00,2022-01-31 10:46:00,Hamilton Park,Hamilton Park,40.727595,-74.044247,40.727595966,-74.044247311,casual,Friday,04/16/2021,04/16/2021,0 days 00:11:00
2022-01-31 22:20:00,2022-01-31 22:24:00,Grove St PATH,Grove St PATH,40.719586,-74.043117,40.71958611647166,-74.04311746358871,member,Monday,04/26/2021,04/26/2021,0 days 00:04:00
2022-01-31 11:01:00,2022-01-31 12:15:00,Hamilton Park,Hamilton Park,40.727595,-74.044247,40.727595966,-74.044247311,member,Wednesday,04/28/2021,04/28/2021,0 days 01:14:00
2022-01-31 08:43:00,2022-01-31 08:47:00,Grove St PATH,Hamilton Park,40.719586,-74.043117,40.727596,-74.044247,member,Thursday,04/15/2021,04/15/2021,0 days 00:04:00
2022-01-31 12:39:00,2022-01-31 12:46:00,Grove St PATH,Grove St PATH,40.719586,-74.043117,40.71958611647166,-74.04311746358871,member,Wednesday,04/28/2021,04/28/2021,0 days 00:07:00
2022-01-31 20:39:00,2022-01-31 20:53:00,Hamilton Park,Hamilton Park,40.727595,-74.044247,40.727595966,-74.044247311,member,Saturday,04/17/2021,04/17/2021,0 days 00:14:00
2022-01-31 20:21:00,2022-01-31 21:06:00,Hamilton Park,Hamilton Park,40.727595,-74.044247,40.727595966,-74.044247311,member,Monday,04/05/2021,04/05/2021,0 days 00:45:00
2022-01-31 06:53:00,2022-01-31 06:57:00,Hamilton Park,Grove St PATH,40.727595,-74.044247,40.71958611647166,-74.04311746358871,member,Friday,04/09/2021,04/09/2021,0 days 00:04:00
2022-01-31 06:37:00,2022-01-31 06:41:00,Hamilton Park,Grove St PATH,40.727595,-74.044247,40.71958611647166,-74.04311746358871,member,Friday,04/30/2021,04/30/2021,0 days 00:04:00
2022-01-31 16:06:00,2022-01-31 16:14:00,Grove St PATH,Hamilton Park,40.719586,-74.043117,40.727595966,-74.044247311,member,Wednesday,04/28/2021,04/28/2021,0 days 00:08:00
2022-01-31 18:19:00,2022-01-31 18:42:00,Grove St PATH,Grove St PATH,40.719586,-74.043117,40.71958611647166,-74.04311746358871,casual,Thursday,04/08/2021,04/08/2021,0 days 00:23:00
2022-01-31 20:30:00,2022-01-31 20:34:00,Grove St PATH,Hamilton Park,40.719586,-74.043117,40.727595966,-74.044247311,member,Tuesday,04/13/2021,04/13/2021,0 days 00:04:00
2022-01-31 11:18:00,2022-01-31 11:19:00,Hamilton Park,Hamilton Park,40.727595,-74.044247,40.727595966,-74.044247311,member,Sunday,04/18/2021,04/18/2021,0 days 00:01:00
2022-01-31 08:16:00,2022-01-31 08:20:00,Hamilton Park,Grove St PATH,40.727595,-74.044247,40.71958611647166,-74.04311746358871,member,Wednesday,04/07/2021,04/07/2021,0 days 00:04:00
2022-01-31 10:21:00,2022-01-31 10:23:00,Hamilton Park,Hamilton Park,40.727595,-74.044247,40.727595966,-74.044247311,casual,Sunday,04/18/2021,04/18/2021,0 days 00:02:00
2022-01-31 11:38:00,2022-01-31 11:54:00,Grove St PATH,Grove St PATH,40.719586,-74.043117,40.71958611647166,-74.04311746358871,casual,Thursday,04/29/2021,04/29/2021,0 days 00:16:00
2022-01-31 16:36:00,2022-01-31 16:55:00,Essex Light Rail,Essex Light Rail,40.712774,-74.036485,40.7127742,-74.0364857,casual,Sunday,04/18/2021,04/18/2021,0 days 00:19:00
2022-01-31 11:42:00,2022-01-31 11:47:00,Hamilton Park,Grove St PATH,40.727595,-74.044247,40.71958611647166,-74.04311746358871,member,Monday,04/26/2021,04/26/2021,0 days 00:05:00
2022-01-31 20:05:00,2022-01-31 20:11:00,Hamilton Park,Hamilton Park,40.727595,-74.044247,40.727595966,-74.044247311,member,Monday,04/05/2021,04/05/2021,0 days 00:06:00
2022-01-31 22:53:00,2022-01-31 23:47:00,Hamilton Park,Hamilton Park,40.727595,-74.044247,40.727595966,-74.044247311,casual,Saturday,04/24/2021,04/24/2021,0 days 00:54:00
2022-01-31 12:24:00,2022-01-31 12:40:00,Essex Light Rail,Essex Light Rail,40.712774,-74.036485,40.7127742,-74.0364857,member,Wednesday,04/21/2021,04/21/2021,0 days 00:16:00
2022-01-31 12:57:00,2022-01-31 13:17:00,Grove St PATH,Essex Light Rail,40.719586,-74.043117,40.7127742,-74.0364857,member,Friday,04/09/2021,04/09/2021,0 days 00:20:00
2022-01-31 18:16:00,2022-01-31 18:17:00,Grove St PATH,Grove St PATH,40.719586,-74.043117,40.71958611647166,-74.04311746358871,member,Thursday,04/08/2021,04/08/2021,0 days 00:01:00
2022-01-31 07:34:00,2022-01-31 07:40:00,Hamilton Park,Grove St PATH,40.727595,-74.044247,40.71958611647166,-74.04311746358871,member,Wednesday,04/14/2021,04/14/2021,0 days 00:06:00
2022-01-31 23:33:00,2022-01-31 23:38:00,Hamilton Park,Grove St PATH,40.727595,-74.044247,40.71958611647166,-74.04311746358871,member,Friday,04/23/2021,04/23/2021,0 days 00:05:00
2022-01-31 19:56:00,2022-01-31 22:18:00,Hamilton Park,Hamilton Park,40.727595,-74.044247,40.727595966,-74.044247311,casual,Wednesday,04/28/2021,04/28/2021,0 days 02:22:00
2022-01-31 19:05:00,2022-01-31 19:10:00,Grove St PATH,Hamilton Park,40.719586,-74.043117,40.727595966,-74.044247311,member,Wednesday,04/21/2021,04/21/2021,0 days 00:05:00
2022-01-31 09:08:00,2022-01-31 09:18:00,Hamilton Park,Essex Light Rail,40.727595,-74.044247,40.7127742,-74.0364857,member,Thursday,04/29/2021,04/29/2021,0 days 00:10:00
2022-01-31 15:26:00,2022-01-31 15:40:00,Fairmount Ave,Columbus Drive,40.725726,-74.071959,40.71835519823214,-74.03891444206238,casual,Sunday,04/04/2021,04/04/2021,0 days 00:14:00
2022-01-31 04:19:00,2022-01-31 04:29:00,Fairmount Ave,Grove St PATH,40.725726,-74.071959,40.71958611647166,-74.04311746358871,member,Monday,04/19/2021,04/19/2021,0 days 00:10:00
2022-01-31 05:51:00,2022-01-31 06:00:00,Fairmount Ave,Grove St PATH,40.725726,-74.071959,40.71958611647166,-74.04311746358871,member,Saturday,04/10/2021,04/10/2021,0 days 00:09:00
2022-01-31 12:50:00,2022-01-31 12:57:00,Brunswick & 6th,Grove St PATH,40.726011,-74.050388,40.71958611647166,-74.04311746358871,member,Saturday,04/10/2021,04/10/2021,0 days 00:07:00
2022-01-31 04:20:00,2022-01-31 04:29:00,Fairmount Ave,Grove St PATH,40.725726,-74.071959,40.71958611647166,-74.04311746358871,member,Thursday,04/01/2021,04/01/2021,0 days 00:09:00
2022-01-31 04:22:00,2022-01-31 04:32:00,Fairmount Ave,Grove St PATH,40.725726,-74.071959,40.71958611647166,-74.04311746358871,member,Thursday,04/22/2021,04/22/2021,0 days 00:10:00
2022-01-31 16:48:00,2022-01-31 16:52:00,Van Vorst Park,Grove St PATH,40.718488,-74.047726,40.71958611647166,-74.04311746358871,casual,Wednesday,04/21/2021,04/21/2021,0 days 00:04:00
2022-01-31 21:37:00,2022-01-31 21:40:00,Van Vorst Park,Grove St PATH,40.718488,-74.047726,40.71958611647166,-74.04311746358871,member,Sunday,04/04/2021,04/04/2021,0 days 00:03:00
2022-01-31 12:34:00,2022-01-31 12:36:00,Van Vorst Park,Grove St PATH,40.718488,-74.047726,40.71958611647166,-74.04311746358871,member,Wednesday,04/28/2021,04/28/2021,0 days 00:02:00
2022-01-31 13:28:00,2022-01-31 13:30:00,Van Vorst Park,Grove St PATH,40.718488,-74.047726,40.71958611647166,-74.04311746358871,member,Friday,04/30/2021,04/30/2021,0 days 00:02:00
2022-01-31 16:16:00,2022-01-31 16:20:00,Brunswick & 6th,Hamilton Park,40.726011,-74.050388,40.727595966,-74.044247311,member,Tuesday,04/13/2021,04/13/2021,0 days 00:04:00
2022-01-31 16:10:00,2022-01-31 16:14:00,Brunswick & 6th,Hamilton Park,40.726011,-74.050388,40.727595966,-74.044247311,member,Tuesday,04/20/2021,04/20/2021,0 days 00:04:00
2022-01-31 17:47:00,2022-01-31 17:51:00,Brunswick & 6th,Hamilton Park,40.726011,-74.050388,40.727595966,-74.044247311,member,Thursday,04/01/2021,04/01/2021,0 days 00:04:00
2022-01-31 16:19:00,2022-01-31 16:23:00,Brunswick & 6th,Grove St PATH,40.726011,-74.050388,40.71958611647166,-74.04311746358871,member,Sunday,04/25/2021,04/25/2021,0 days 00:04:00
2022-01-31 08:26:00,2022-01-31 08:28:00,Van Vorst Park,Grove St PATH,40.718488,-74.047726,40.71958611647166,-74.04311746358871,member,Tuesday,04/13/2021,04/13/2021,0 days 00:02:00
2022-01-31 14:38:00,2022-01-31 15:09:00,Brunswick & 6th,Grove St PATH,40.726011,-74.050388,40.719586,-74.043117,member,Thursday,04/01/2021,04/01/2021,0 days 00:31:00
2022-01-31 13:51:00,2022-01-31 13:55:00,Brunswick & 6th,Hamilton Park,40.726011,-74.050388,40.727595966,-74.044247311,member,Thursday,04/22/2021,04/22/2021,0 days 00:04:00
2022-01-31 01:31:00,2022-01-31 01:50:00,Van Vorst Park,Grand St,40.718488,-74.047726,40.71517767732029,-74.03768330812454,member,Saturday,04/17/2021,04/17/2021,0 days 00:19:00
2022-01-31 14:46:00,2022-01-31 15:53:00,Van Vorst Park,Grand St,40.718488,-74.047726,40.71517767732029,-74.03768330812454,member,Sunday,04/04/2021,04/04/2021,0 days 01:07:00
2022-01-31 14:49:00,2022-01-31 15:11:00,Van Vorst Park,Van Vorst Park,40.718489,-74.047727,40.718489,-74.047727,member,Tuesday,04/13/2021,04/13/2021,0 days 00:22:00
2022-01-31 17:38:00,2022-01-31 17:48:00,Brunswick & 6th,Van Vorst Park,40.726011,-74.050388,40.71848892,-74.047726625,casual,Monday,04/19/2021,04/19/2021,0 days 00:10:00
2022-01-31 05:54:00,2022-01-31 05:54:00,Brunswick & 6th,Brunswick & 6th,40.726011,-74.050388,40.72601172964625,-74.05038893222809,member,Sunday,04/04/2021,04/04/2021,0 days 00:00:00
2022-01-31 06:10:00,2022-01-31 06:44:00,Brunswick & 6th,Brunswick & 6th,40.726011,-74.050388,40.72601172964625,-74.05038893222809,member,Sunday,04/04/2021,04/04/2021,0 days 00:34:00
2022-01-31 12:44:00,2022-01-31 12:58:00,Brunswick & 6th,Brunswick & 6th,40.726011,-74.050388,40.72601172964625,-74.05038893222809,member,Saturday,04/10/2021,04/10/2021,0 days 00:14:00
2022-01-31 14:42:00,2022-01-31 14:42:00,Brunswick & 6th,Brunswick & 6th,40.726011,-74.050388,40.72601172964625,-74.05038893222809,member,Saturday,04/10/2021,04/10/2021,0 days 00:00:00
2022-01-31 16:29:00,2022-01-31 17:18:00,Van Vorst Park,Van Vorst Park,40.718489,-74.047727,40.718489,-74.047727,casual,Saturday,04/10/2021,04/10/2021,0 days 00:49:00
2022-01-31 17:43:00,2022-01-31 18:41:00,Fairmount Ave,Fairmount Ave,40.725726,-74.071959,40.725726,-74.071959,casual,Tuesday,04/27/2021,04/27/2021,0 days 00:58:00
2022-01-31 15:04:00,2022-01-31 15:42:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,member,Tuesday,04/06/2021,04/06/2021,0 days 00:38:00
2022-01-31 12:50:00,2022-01-31 13:03:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,member,Tuesday,04/06/2021,04/06/2021,0 days 00:13:00
2022-01-31 10:54:00,2022-01-31 11:16:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,member,Sunday,04/11/2021,04/11/2021,0 days 00:22:00
2022-01-31 07:14:00,2022-01-31 07:15:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,member,Thursday,04/15/2021,04/15/2021,0 days 00:01:00
2022-01-31 20:18:00,2022-01-31 20:30:00,Van Vorst Park,Fairmount Ave,40.718488,-74.047726,40.72572613742557,-74.07195925712585,casual,Friday,04/09/2021,04/09/2021,0 days 00:12:00
2022-01-31 20:58:00,2022-01-31 21:09:00,Warren St,Brunswick & 6th,40.721123,-74.03805,40.72601172964625,-74.05038893222809,member,Wednesday,04/14/2021,04/14/2021,0 days 00:11:00
2022-01-31 06:51:00,2022-01-31 06:56:00,Warren St,Van Vorst Park,40.721123,-74.03805,40.71848892,-74.047726625,member,Wednesday,04/28/2021,04/28/2021,0 days 00:05:00
2022-01-31 09:09:00,2022-01-31 09:15:00,Warren St,Brunswick & 6th,40.721123,-74.03805,40.72601172964625,-74.05038893222809,member,Thursday,04/15/2021,04/15/2021,0 days 00:06:00
2022-01-31 18:29:00,2022-01-31 18:32:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,member,Thursday,04/22/2021,04/22/2021,0 days 00:03:00
2022-01-31 17:53:00,2022-01-31 17:57:00,Brunswick & 6th,Van Vorst Park,40.726011,-74.050388,40.71848892,-74.047726625,member,Thursday,04/01/2021,04/01/2021,0 days 00:04:00
2022-01-31 17:02:00,2022-01-31 17:18:00,Fairmount Ave,Brunswick & 6th,40.725726,-74.071959,40.72601172964625,-74.05038893222809,member,Friday,04/30/2021,04/30/2021,0 days 00:16:00
2022-01-31 07:03:00,2022-01-31 07:32:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,casual,Monday,04/26/2021,04/26/2021,0 days 00:29:00
2022-01-31 20:04:00,2022-01-31 20:17:00,Van Vorst Park,Van Vorst Park,40.718489,-74.047727,40.718489,-74.047727,member,Sunday,04/04/2021,04/04/2021,0 days 00:13:00
2022-01-31 10:54:00,2022-01-31 11:13:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,casual,Friday,04/16/2021,04/16/2021,0 days 00:19:00
2022-01-31 17:43:00,2022-01-31 18:31:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,casual,Tuesday,04/20/2021,04/20/2021,0 days 00:48:00
2022-01-31 17:52:00,2022-01-31 17:53:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,member,Saturday,04/24/2021,04/24/2021,0 days 00:01:00
2022-01-31 17:28:00,2022-01-31 17:58:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,member,Wednesday,04/28/2021,04/28/2021,0 days 00:30:00
2022-01-31 14:14:00,2022-01-31 14:15:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,member,Saturday,04/10/2021,04/10/2021,0 days 00:01:00
2022-01-31 13:37:00,2022-01-31 13:41:00,Grand St,Van Vorst Park,40.715177,-74.037683,40.71848892,-74.047726625,member,Sunday,04/11/2021,04/11/2021,0 days 00:04:00
2022-01-31 12:01:00,2022-01-31 12:15:00,Pershing Field,Brunswick & 6th,40.742677,-74.051788,40.72601172964625,-74.05038893222809,member,Tuesday,04/20/2021,04/20/2021,0 days 00:14:00
2022-01-31 12:36:00,2022-01-31 12:40:00,Grand St,Van Vorst Park,40.715177,-74.037683,40.71848892,-74.047726625,member,Saturday,04/03/2021,04/03/2021,0 days 00:04:00
2022-01-31 16:20:00,2022-01-31 16:35:00,Grand St,Van Vorst Park,40.715178,-74.037683,40.718489,-74.047727,casual,Friday,04/30/2021,04/30/2021,0 days 00:15:00
2022-01-31 14:25:00,2022-01-31 14:31:00,Grand St,Van Vorst Park,40.715177,-74.037683,40.71848892,-74.047726625,member,Wednesday,04/28/2021,04/28/2021,0 days 00:06:00
2022-01-31 15:15:00,2022-01-31 15:37:00,Grand St,Brunswick & 6th,40.715177,-74.037683,40.72601172964625,-74.05038893222809,member,Thursday,04/15/2021,04/15/2021,0 days 00:22:00
2022-01-31 19:13:00,2022-01-31 19:53:00,Manila & 1st,Van Vorst Park,40.72165,-74.042884,40.71848892,-74.047726625,member,Tuesday,04/06/2021,04/06/2021,0 days 00:40:00
2022-01-31 12:11:00,2022-01-31 12:17:00,Manila & 1st,Brunswick & 6th,40.72165,-74.042884,40.72601172964625,-74.05038893222809,member,Wednesday,04/28/2021,04/28/2021,0 days 00:06:00
2022-01-31 18:25:00,2022-01-31 19:07:00,Grand St,Van Vorst Park,40.715177,-74.037683,40.71848892,-74.047726625,member,Saturday,04/10/2021,04/10/2021,0 days 00:42:00
2022-01-31 12:56:00,2022-01-31 13:04:00,Grand St,Van Vorst Park,40.715177,-74.037683,40.71848892,-74.047726625,member,Thursday,04/22/2021,04/22/2021,0 days 00:08:00
2022-01-31 21:23:00,2022-01-31 21:29:00,Grand St,Van Vorst Park,40.715177,-74.037683,40.71848892,-74.047726625,member,Wednesday,04/28/2021,04/28/2021,0 days 00:06:00
2022-01-31 18:34:00,2022-01-31 19:04:00,Brunswick & 6th,Van Vorst Park,40.726011,-74.050388,40.71848892,-74.047726625,member,Tuesday,04/06/2021,04/06/2021,0 days 00:30:00
2022-01-31 20:47:00,2022-01-31 21:43:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,casual,Wednesday,04/28/2021,04/28/2021,0 days 00:56:00
2022-01-31 14:16:00,2022-01-31 14:59:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,member,Sunday,04/18/2021,04/18/2021,0 days 00:43:00
2022-01-31 10:52:00,2022-01-31 11:00:00,Grand St,Brunswick & 6th,40.715177,-74.037683,40.72601172964625,-74.05038893222809,member,Thursday,04/29/2021,04/29/2021,0 days 00:08:00
2022-01-31 17:51:00,2022-01-31 17:55:00,Grand St,Van Vorst Park,40.715177,-74.037683,40.71848892,-74.047726625,member,Tuesday,04/06/2021,04/06/2021,0 days 00:04:00
2022-01-31 13:58:00,2022-01-31 14:33:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,casual,Saturday,04/24/2021,04/24/2021,0 days 00:35:00
2022-01-31 18:18:00,2022-01-31 19:53:00,Van Vorst Park,Van Vorst Park,40.718489,-74.047727,40.718489,-74.047727,member,Tuesday,04/13/2021,04/13/2021,0 days 01:35:00
2022-01-31 13:41:00,2022-01-31 13:41:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,member,Monday,04/26/2021,04/26/2021,0 days 00:00:00
2022-01-31 12:16:00,2022-01-31 15:56:00,Van Vorst Park,Van Vorst Park,40.718489,-74.047727,40.718489,-74.047727,casual,Tuesday,04/06/2021,04/06/2021,0 days 03:40:00
2022-01-31 10:50:00,2022-01-31 12:18:00,Brunswick & 6th,Brunswick & 6th,40.726011,-74.050388,40.72601172964625,-74.05038893222809,member,Wednesday,04/14/2021,04/14/2021,0 days 01:28:00
2022-01-31 09:07:00,2022-01-31 09:07:00,Brunswick & 6th,Brunswick & 6th,40.726011,-74.050388,40.72601172964625,-74.05038893222809,member,Monday,04/12/2021,04/12/2021,0 days 00:00:00
2022-01-31 20:12:00,2022-01-31 20:18:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,member,Friday,04/30/2021,04/30/2021,0 days 00:06:00
2022-01-31 21:30:00,2022-01-31 21:48:00,Brunswick & 6th,Brunswick & 6th,40.726011,-74.050388,40.72601172964625,-74.05038893222809,member,Friday,04/23/2021,04/23/2021,0 days 00:18:00
2022-01-31 16:14:00,2022-01-31 16:21:00,Van Vorst Park,Brunswick & 6th,40.718488,-74.047726,40.72601172964625,-74.05038893222809,casual,Monday,04/05/2021,04/05/2021,0 days 00:07:00
2022-01-31 22:27:00,2022-01-31 23:08:00,Fairmount Ave,Fairmount Ave,40.725726,-74.071959,40.72572613742557,-74.07195925712585,casual,Friday,04/30/2021,04/30/2021,0 days 00:41:00
2022-01-31 16:15:00,2022-01-31 16:23:00,Van Vorst Park,Brunswick & 6th,40.718488,-74.047726,40.72601172964625,-74.05038893222809,casual,Wednesday,04/14/2021,04/14/2021,0 days 00:08:00
2022-01-31 19:01:00,2022-01-31 19:01:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,member,Thursday,04/15/2021,04/15/2021,0 days 00:00:00
2022-01-31 09:06:00,2022-01-31 09:07:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,member,Tuesday,04/27/2021,04/27/2021,0 days 00:01:00
2022-01-31 19:17:00,2022-01-31 19:55:00,Brunswick & 6th,Brunswick & 6th,40.726011,-74.050388,40.72601172964625,-74.05038893222809,member,Tuesday,04/06/2021,04/06/2021,0 days 00:38:00
2022-01-31 12:33:00,2022-01-31 12:51:00,Fairmount Ave,Brunswick & 6th,40.725726,-74.071959,40.72601172964625,-74.05038893222809,member,Thursday,04/29/2021,04/29/2021,0 days 00:18:00
2022-01-31 19:56:00,2022-01-31 20:58:00,Fairmount Ave,Fairmount Ave,40.725726,-74.071959,40.72572613742557,-74.07195925712585,casual,Wednesday,04/28/2021,04/28/2021,0 days 01:02:00
2022-01-31 19:20:00,2022-01-31 19:53:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,member,Wednesday,04/14/2021,04/14/2021,0 days 00:33:00
2022-01-31 00:08:00,2022-01-31 00:22:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,casual,Wednesday,04/21/2021,04/21/2021,0 days 00:14:00
2022-01-31 16:54:00,2022-01-31 17:23:00,Fairmount Ave,Fairmount Ave,40.725726,-74.071959,40.72572613742557,-74.07195925712585,casual,Saturday,04/17/2021,04/17/2021,0 days 00:29:00
2022-01-31 14:00:00,2022-01-31 14:47:00,Brunswick & 6th,Brunswick & 6th,40.726011,-74.050388,40.72601172964625,-74.05038893222809,member,Monday,04/26/2021,04/26/2021,0 days 00:47:00
2022-01-31 07:01:00,2022-01-31 08:29:00,Brunswick & 6th,Brunswick & 6th,40.726011,-74.050388,40.72601172964625,-74.05038893222809,member,Tuesday,04/06/2021,04/06/2021,0 days 01:28:00
2022-01-31 14:07:00,2022-01-31 15:06:00,Brunswick & 6th,Brunswick & 6th,40.726011,-74.050388,40.72601172964625,-74.05038893222809,member,Friday,04/16/2021,04/16/2021,0 days 00:59:00
2022-01-31 08:50:00,2022-01-31 09:02:00,Brunswick & 6th,Van Vorst Park,40.726011,-74.050388,40.71848892,-74.047726625,member,Monday,04/05/2021,04/05/2021,0 days 00:12:00
2022-01-31 11:34:00,2022-01-31 11:41:00,Van Vorst Park,Brunswick & 6th,40.718489,-74.047727,40.726012,-74.050389,member,Wednesday,04/14/2021,04/14/2021,0 days 00:07:00
2022-01-31 15:32:00,2022-01-31 15:35:00,Van Vorst Park,Van Vorst Park,40.718488,-74.047726,40.71848892,-74.047726625,member,Sunday,04/18/2021,04/18/2021,0 days 00:03:00
